shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern,participating_entities
shape_000191,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:Region -> faldo:end -> faldo:Position,
shape_000178,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:Position -> faldo:begin -> faldo:ExactPosition,
shape_000028,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Protein,
shape_000029,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:RNA_Editing_Annotation,http://purl.uniprot.org/core/RNA_Editing_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:RNA_Editing_Annotation,
shape_000030,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Redox_Potential_Annotation,http://purl.uniprot.org/core/Redox_Potential_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Redox_Potential_Annotation,
shape_000031,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Ribosomal_Frameshifting,http://purl.uniprot.org/core/Ribosomal_Frameshifting,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Ribosomal_Frameshifting,
shape_000032,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Similarity_Annotation,http://purl.uniprot.org/core/Similarity_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Similarity_Annotation,
shape_000033,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Simple_Sequence,
shape_000034,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Structured_Name,http://purl.uniprot.org/core/Structured_Name,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Structured_Name,
shape_000035,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Subcellular_Location_Annotation,http://purl.uniprot.org/core/Subcellular_Location_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Subcellular_Location_Annotation,
shape_000036,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Subunit_Annotation,http://purl.uniprot.org/core/Subunit_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Subunit_Annotation,
shape_000037,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Temperature_Dependence_Annotation,http://purl.uniprot.org/core/Temperature_Dependence_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Temperature_Dependence_Annotation,
shape_000038,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Tissue_Specificity_Annotation,http://purl.uniprot.org/core/Tissue_Specificity_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Tissue_Specificity_Annotation,
shape_000039,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Toxic_Dose_Annotation,http://purl.uniprot.org/core/Toxic_Dose_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Toxic_Dose_Annotation,
shape_000109,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,0,0,0.0,0.0,rdf:Statement -> uniprot.core:citation -> uniprot.core:Patent_Citation,
shape_000041,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,Resource,Resource,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:subject -> Resource,
shape_000042,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:subject -> uniprot.core:Protein,
shape_000043,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:mappedAnnotation,http://purl.uniprot.org/core/mappedAnnotation,uniprot.core:Annotation,http://purl.uniprot.org/core/Annotation,0,0,0.0,0.0,rdf:Statement -> uniprot.core:mappedAnnotation -> uniprot.core:Annotation,
shape_000044,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,uniprot.core:mappedAnnotation,http://purl.uniprot.org/core/mappedAnnotation,uniprot.core:Annotation,http://purl.uniprot.org/core/Annotation,0,0,0.0,0.0,uniprot.core:Citation_Statement -> uniprot.core:mappedAnnotation -> uniprot.core:Annotation,
shape_000045,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,uniprot.core:erratum,http://purl.uniprot.org/core/erratum,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,0,0,0.0,0.0,uniprot.core:Journal_Citation -> uniprot.core:erratum -> uniprot.core:Journal_Citation,
shape_000046,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:domain -> owl:Class,
shape_000047,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,47,0,0.0,0.0,owl:DatatypeProperty -> rdfs:domain -> owl:Class,0.0
shape_000048,owl:FunctionalProperty,http://www.w3.org/2002/07/owl#FunctionalProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:FunctionalProperty -> rdfs:domain -> owl:Class,
shape_000049,owl:InverseFunctionalProperty,http://www.w3.org/2002/07/owl#InverseFunctionalProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:InverseFunctionalProperty -> rdfs:domain -> owl:Class,
shape_000050,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,22,0,0.0,0.0,owl:ObjectProperty -> rdfs:domain -> owl:Class,0.0
shape_000051,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:subPropertyOf -> owl:AnnotationProperty,
shape_000052,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:subPropertyOf -> owl:DatatypeProperty,
shape_000053,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:subPropertyOf -> owl:ObjectProperty,
shape_000040,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Unknown_Sequence,http://purl.uniprot.org/core/Unknown_Sequence,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Unknown_Sequence,
shape_000002,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Absorption_Annotation,http://purl.uniprot.org/core/Absorption_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Absorption_Annotation,
shape_000881,uniprot.core:Sequence,http://purl.uniprot.org/core/Sequence,uniprot.core:length,http://purl.uniprot.org/core/length,Resource,Resource,0,0,0.0,0.0,uniprot.core:Sequence -> uniprot.core:length -> Resource,
shape_000866,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:existence,http://purl.uniprot.org/core/existence,Resource,Resource,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:existence -> Resource,
shape_000003,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Allergen_Annotation,http://purl.uniprot.org/core/Allergen_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Allergen_Annotation,
shape_000004,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Alternative_Initiation_Annotation,http://purl.uniprot.org/core/Alternative_Initiation_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Alternative_Initiation_Annotation,
shape_000005,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Alternative_Promoter_Usage_Annotation,http://purl.uniprot.org/core/Alternative_Promoter_Usage_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Alternative_Promoter_Usage_Annotation,
shape_000006,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Alternative_Splicing_Annotation,http://purl.uniprot.org/core/Alternative_Splicing_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Alternative_Splicing_Annotation,
shape_000007,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Biotechnology_Annotation,http://purl.uniprot.org/core/Biotechnology_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Biotechnology_Annotation,
shape_000008,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Catalytic_Activity_Annotation,http://purl.uniprot.org/core/Catalytic_Activity_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Catalytic_Activity_Annotation,
shape_000009,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Caution_Annotation,http://purl.uniprot.org/core/Caution_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Caution_Annotation,
shape_000010,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Citation_Statement,
shape_000011,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Cofactor_Annotation,http://purl.uniprot.org/core/Cofactor_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Cofactor_Annotation,
shape_000012,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Developmental_Stage_Annotation,http://purl.uniprot.org/core/Developmental_Stage_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Developmental_Stage_Annotation,
shape_000027,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Polymorphism_Annotation,http://purl.uniprot.org/core/Polymorphism_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Polymorphism_Annotation,
shape_000014,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Disruption_Phenotype_Annotation,http://purl.uniprot.org/core/Disruption_Phenotype_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Disruption_Phenotype_Annotation,
shape_000015,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Domain_Annotation,http://purl.uniprot.org/core/Domain_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Domain_Annotation,
shape_000016,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Enzyme_Regulation_Annotation,http://purl.uniprot.org/core/Enzyme_Regulation_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Enzyme_Regulation_Annotation,
shape_000001,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> rdf:Statement,
shape_000018,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Function_Annotation,http://purl.uniprot.org/core/Function_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Function_Annotation,
shape_000019,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Gene,http://purl.uniprot.org/core/Gene,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Gene,
shape_000020,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Induction_Annotation,http://purl.uniprot.org/core/Induction_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Induction_Annotation,
shape_000021,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Kinetics_Annotation,http://purl.uniprot.org/core/Kinetics_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Kinetics_Annotation,
shape_000022,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Modified_Sequence,
shape_000023,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:PH_Dependence_Annotation,http://purl.uniprot.org/core/PH_Dependence_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:PH_Dependence_Annotation,
shape_000024,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:PTM_Annotation,http://purl.uniprot.org/core/PTM_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:PTM_Annotation,
shape_000025,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Part,http://purl.uniprot.org/core/Part,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Part,
shape_000026,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Pharmaceutical_Annotation,http://purl.uniprot.org/core/Pharmaceutical_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Pharmaceutical_Annotation,
shape_000013,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,uniprot.core:Disease_Annotation,http://purl.uniprot.org/core/Disease_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:subject -> uniprot.core:Disease_Annotation,
shape_000083,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:allValuesFrom,http://www.w3.org/2002/07/owl#allValuesFrom,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Restriction -> owl:allValuesFrom -> owl:Class,
shape_000084,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:onClass,http://www.w3.org/2002/07/owl#onClass,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Restriction -> owl:onClass -> owl:Class,
shape_000085,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:onProperty,http://www.w3.org/2002/07/owl#onProperty,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,0,0,0.0,0.0,owl:Restriction -> owl:onProperty -> owl:AnnotationProperty,
shape_000086,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:onProperty,http://www.w3.org/2002/07/owl#onProperty,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,0,0,0.0,0.0,owl:Restriction -> owl:onProperty -> owl:DatatypeProperty,
shape_000087,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:onProperty,http://www.w3.org/2002/07/owl#onProperty,owl:FunctionalProperty,http://www.w3.org/2002/07/owl#FunctionalProperty,0,0,0.0,0.0,owl:Restriction -> owl:onProperty -> owl:FunctionalProperty,
